model,split,fold,code,basin,domain,n,kge,kge_raw,kge_ss,kge_ss_raw,nse,nse_raw,lognse,lognse_raw,pbias,pbias_raw,kge_r,kge_r_raw,kge_beta,kge_beta_raw,kge_gamma,kge_gamma_raw,peak_timing_err,peak_timing_err_raw,crps,crps_raw
deepens,temporal,,16093,NARYN,core,156,0.8206436320894659,0.6783861855728106,0.873175896001472,0.7725846908952625,0.8161322697359912,0.7407080781966799,0.7925009463826194,0.6008078254629285,-13.07100450874675,8.320784503011659,0.9212883138822748,0.8688429453026569,0.8692899549125325,1.0832078450301166,0.9057234849403322,0.718380172645872,12.4,8.2,1.9335737485857807,
deepens,temporal,,16096,NARYN,core,320,0.8576354067932617,0.5940534616365957,0.899333030742651,0.7129524499240317,0.850427572806413,0.49424247304848234,0.9123873510803537,0.6237853855377702,-11.526422336982526,-32.92440723631977,0.9329436534475962,0.7913117008678566,0.8847357766301748,0.6707559276368024,0.9501473912727224,0.8866857174568826,11.916666666666666,50.5,2.841348108360272,
deepens,temporal,,16100,NARYN,core,133,0.8864025129022072,0.6463657671043416,0.9196744465473993,0.7499428358597771,0.8699157069757253,0.5701696520403434,0.889458269871657,0.6437387430193258,-3.240198580652703,16.508548844196582,0.9404590651773401,0.7847920480172781,0.9675980141934729,1.1650854884419657,1.0911557868221793,0.7730870440345443,53.57142857142857,1.4285714285714286,4.33264097926697,
deepens,temporal,,16101,SYR_DARYA,core,115,0.8473619260147787,0.6177884302705322,0.8920685828177961,0.7297356071963385,0.7359275659298072,0.7354113311538025,0.8081594486937342,0.17065688605246132,6.419183517278746,-22.023286754583005,0.8745725016929856,0.9442068015614934,1.0641918351727875,0.77976713245417,0.9412996371773439,1.3073601911367283,16.833333333333332,57.333333333333336,2.2263856249498644,
deepens,temporal,,16105,NARYN,core,418,0.6135254616077805,0.5412067706366082,0.7267212331469209,0.6755841963546706,0.4733990280718582,-0.35198300763143786,0.6097917741540475,0.31743200327446364,-2.75409281446782,20.117995092235386,0.6918255718479758,0.6692178152862975,0.9724590718553217,1.2011799509223537,0.7684128934167931,1.2461727054988008,17.166666666666668,15.416666666666666,2.0636555607713514,
deepens,temporal,,16107,SYR_DARYA,core,141,0.9319005726574847,0.2281469774207765,0.9518464331311869,0.4542174936548977,0.8688156515150209,0.004648754031826963,0.8948919044559023,-2.2858157288391716,-1.3768651979162054,-68.94368836982595,0.9334636175880701,0.8528818112826251,0.986231348020838,0.3105631163017405,0.995432063640039,1.3143089410271918,28.6,46.8,10.052968693485715,
deepens,temporal,,16121,SYR_DARYA,core,370,0.7348305324277657,0.3354654087105067,0.8124968713160469,0.5301030841661685,0.696011787536577,0.09731055533477506,0.7946995880936333,-1.0457837838303914,-18.34180596031369,-62.149779741043005,0.869108603597464,0.7729102051628515,0.8165819403968632,0.37850220258956996,0.8602140769184662,1.0614567808715998,13.583333333333334,41.5,11.388544479344706,
deepens,temporal,,16124,SYR_DARYA,core,218,0.9065115489092638,0.5596962078122273,0.9338936822711135,0.6886582027618735,0.8186698906738459,0.40195250932864934,0.8677719005399172,0.3767650765401346,-0.12545506527700936,-31.85273861196777,0.9126407677193243,0.7717854792060922,0.9987454493472298,0.6814726138803223,1.0332698230433461,1.2008130130382644,5.833333333333333,13.416666666666666,5.580056548015526,
deepens,temporal,,16127,SYR_DARYA,core,334,0.6370750656933349,0.4222617753616641,0.7433733178900748,0.5914773836075558,0.6955805235112302,-0.24150333548413982,0.7795029310618574,0.2837809757540133,34.94689774057517,35.285126478151184,0.9371158008071638,0.5517985687812832,1.3494689774057516,1.3528512647815116,0.9249565508231987,0.9083871286126356,34.6,49.9,4.942985656614852,
deepens,temporal,,16133,SYR_DARYA,core,141,0.7653834650794611,0.5016881488526854,0.8341010571791965,0.6476403109081124,0.597293166296014,-0.3287602708198809,0.7526232256783547,-0.501971266269452,4.885553280189964,13.952436492858505,0.790809984475627,0.5542613754263372,1.0488555328018998,1.1395243649285853,0.9056729477950491,1.173679967608005,7.142857142857143,32.142857142857146,1.34989716177588,
