model,split,fold,code,basin,domain,n,kge,kge_raw,kge_ss,kge_ss_raw,nse,nse_raw,lognse,lognse_raw,pbias,pbias_raw,kge_r,kge_r_raw,kge_beta,kge_beta_raw,kge_gamma,kge_gamma_raw,peak_timing_err,peak_timing_err_raw,crps,crps_raw
lgbm,temporal,,15194,CHU,core,397,0.7674984177988398,0.2377223076986431,0.8355965545889581,0.46098827462647807,0.8291999932017202,0.4920227612747238,-0.41736027237895423,-11.013649260179395,-13.821182906604784,-29.072976337674096,0.9278162494303709,0.8500777990357649,0.861788170933952,0.7092702366232589,1.1724644374529485,1.6885251037727134,10.266666666666667,38.666666666666664,,
lgbm,temporal,,15212,CHU,core,296,0.8779859180905363,0.3979161756531764,0.9137230152815674,0.5742624449616309,0.767176322061714,0.4421409020005391,-0.5445631426981823,-14.082433357760586,-2.439983919119177,-15.090248405505015,0.8806795352178459,0.8398383153004634,0.9756001608088084,0.84909751594495,0.9926033307614808,1.5604298409259791,36.333333333333336,48.083333333333336,,
lgbm,temporal,,15214,CHU,core,393,0.9015106162903008,0.3558730462708639,0.9303574889039878,0.5445334630730944,0.8487701511841265,0.38873187030545,0.34801650915766813,-8.627863152821941,-2.930027547081737,-15.912249311669251,0.9274227022692102,0.8290953499028235,0.970699724529183,0.8408775068833075,1.0597845165151218,1.6003092247166175,8.866666666666667,37.8,,
lgbm,temporal,,15215,CHU,core,301,0.9225214517088945,0.7662462898923561,0.94521439310687,0.8347111664553706,0.8677081631167317,0.7379431811051653,0.9076146643419585,-0.29601601811356915,-3.7291728316765256,-12.777403924743453,0.9334479243513045,0.8806342031073644,0.9627082716832346,0.8722259607525654,1.0135304719539278,1.1551334857974562,36.166666666666664,37.0,,
lgbm,temporal,,15256,TALAS,core,402,0.7574337214294459,0.38641009723029107,0.8284797395355762,0.5661264188839444,0.7028914382872349,0.5145588226318717,0.751759653024131,-0.47807652452585847,-19.741847104217317,-27.249610108374497,0.879423707676286,0.8474095234014517,0.802581528957827,0.7275038989162551,1.0729774247312456,1.5281615189755178,8.538461538461538,35.0,,
lgbm,temporal,,15259,TALAS,core,399,0.6421566124700946,0.37574317331198515,0.7469665140748383,0.5585837646469094,0.4914253181397722,-1.2157481821728027,0.4560958891177527,-1.331988004089542,-20.420261451741663,36.07022361163095,0.7822930978358882,0.7544411303830705,0.7957973854825833,1.3607022361163092,0.8026250092508291,1.4464205686118643,36.142857142857146,30.5,,
lgbm,temporal,,15261,TALAS,core,402,0.36475322840006774,-0.007977369055691907,0.550812700074826,0.28725236705814505,0.12511585148476734,-2.8273029175027955,0.04965623490283366,-2.0135216186152274,-17.758429517705302,21.096401307798235,0.4853609354644749,0.12969053724827223,0.822415704822947,1.2109640130779822,0.6726639155415256,1.4626813166308603,88.76923076923077,70.38461538461539,,
lgbm,temporal,,15283,TALAS,core,381,0.7951445848531901,0.6751847194222591,0.8551453467869053,0.7703209124704683,0.8112385407663685,0.6590623423375565,0.7497582006288908,0.4864087212171294,-17.95185871198755,-30.213276848419078,0.9357889716511382,0.9054494174639528,0.8204814128801248,0.6978672315158094,0.9250616130955752,0.9273298957825903,8.416666666666666,9.333333333333334,,
lgbm,temporal,,15285,TALAS,core,381,0.8756497726303681,0.7280976164022757,0.9120711109848442,0.8077359807372633,0.8673065166446234,0.6801883020882606,0.9252113323269635,0.7153844565227419,-8.955304467267547,-9.443518674309754,0.939692301173362,0.837666566006643,0.9104469553273247,0.9055648132569026,0.9383054889072903,0.8033766089224256,14.333333333333334,10.916666666666666,,
lgbm,temporal,,15287,TALAS,core,380,0.7501429415756589,0.7353488542818749,0.8233243796608251,0.8128633802139247,0.6072061837213285,0.6194603945234187,0.40774578121283234,0.3703524478314165,-14.413472983080577,-15.275937224369319,0.7979746383163148,0.8037979537518454,0.8558652701691941,0.8472406277563066,1.0289738250433276,0.9093933767891884,11.666666666666666,10.0,,
